base_name,step1_file,step3_file,bleu_score,edit_distance,step1_syntax_errors,step1_expression_errors,step3_syntax_errors,step3_expression_errors,yaml_improved,actionlint_improved
75ff35b149f1001347e6e021fb2aad23a5561d705031147883c5f5daecb7b079,75ff35b149f1001347e6e021fb2aad23a5561d705031147883c5f5daecb7b079,cf8868056ef296c758d45937f499d9465544abea855840a18d80499186dbcb88,0.9913,6,1,0,0,0,True,True
f8f30f579f25fbc8a84cc5ac5238df25dda399b6b3270e22dc5a001366041ce8,f8f30f579f25fbc8a84cc5ac5238df25dda399b6b3270e22dc5a001366041ce8,c92549c6f6a4f722f1b90504f3fffde43d94b7153137e38de40f2e5a58e31706,0.9912,1,0,0,0,0,False,False
b175d1e0a1b4d2f2bc6d80f0371fd14f70c137738c5a6400020434dff4e7b186,b175d1e0a1b4d2f2bc6d80f0371fd14f70c137738c5a6400020434dff4e7b186,47d1d9364275e9001d2a0b896fa0fbeac054ab754237b4af516ae01164ebfe91,0.9910,2,1,0,0,0,True,True
3196be60c9a5dbd4f0da95588e585420655acb8759a9652ca88bfbe0135252df,3196be60c9a5dbd4f0da95588e585420655acb8759a9652ca88bfbe0135252df,36b4acdd8fcb0fde65a2fdfef506fbcd872033d500e7ce59e86f3c67e58e5242,0.9910,27,1,0,0,0,True,True
95e3fb536d30ca09a156cd24fdee1ecc4dbbe29fc699e90616da7604194cbbfc,95e3fb536d30ca09a156cd24fdee1ecc4dbbe29fc699e90616da7604194cbbfc,768b4aaf52437a1b28e8b811a55ace828b15a7e621145b68a419fdfc8f67e3f9,0.9910,27,1,0,0,0,True,True
e673a19ad9e48e253ab4a9320009652a9c3844d15ad29efa9636a263ab1cc2c4,e673a19ad9e48e253ab4a9320009652a9c3844d15ad29efa9636a263ab1cc2c4,0dc3a99da9b6170a1c58e4c4c301609b884ccd4d19f58982838a84dac04d8998,0.9910,27,1,0,0,0,True,True
8d2ca49d1d2fb6945cbdd34342db6c66fd343be3865ca02580c6de3030c6b9de,8d2ca49d1d2fb6945cbdd34342db6c66fd343be3865ca02580c6de3030c6b9de,24ff494c9ba6582cbdbc9c072a3fdf5bf4b01699f2f810d531731df2a5308f7f,0.9908,3,1,0,0,0,False,True
03d5c9ff6379b1ad02edfa2f9ac12ceb361542ac1e8bfb809eeac49635414dbd,03d5c9ff6379b1ad02edfa2f9ac12ceb361542ac1e8bfb809eeac49635414dbd,727035debe0cb0b784142cf926485fe3db007e7e87d7060dbf46e3a3871c60a8,0.9908,3,1,0,0,0,True,True
1ea6927a455a5c8c03afcc6f3312bfb5ba6d3710992c5f14b8479918be0e8542,1ea6927a455a5c8c03afcc6f3312bfb5ba6d3710992c5f14b8479918be0e8542,049d330fccd305fa82b846543dc8f4f14be9cb61c9ca5374c86ec03ce9d7ba5c,0.9907,2,2,0,0,0,False,True
99d6442e2d92835f42df90fea07b10a524306332f887bb737b808cd0dfb2a53e,99d6442e2d92835f42df90fea07b10a524306332f887bb737b808cd0dfb2a53e,5accde4512295807612d6ebaed70ac80d5c273643ec4a881fed471ecf78a6a9f,0.9906,2,2,0,0,0,False,True
74baa3f97468cfd0c795f23e7a4664b5f4b2a4d9ba2d36e714948e1fdfe43b71,74baa3f97468cfd0c795f23e7a4664b5f4b2a4d9ba2d36e714948e1fdfe43b71,2671c954eeaabdfb7e715f39f47e197960ee26928a86b2ce37f87b1e597e28d9,0.9904,2,1,1,0,0,True,True
8007fcfc39a28ba99cdd691f5663dc92a65f8e6dca97f0c787f6f6a0e9717110,8007fcfc39a28ba99cdd691f5663dc92a65f8e6dca97f0c787f6f6a0e9717110,294060062fa91c7e200d8dcd62beb173d3f3c235eba7fb7877ea335d28947f70,0.9903,17,1,0,0,0,True,True
71f8f1e16ea7782c1e23a4c6503d7bb2ac472ddb0aaeeaf3a452190a5bd5ec8a,71f8f1e16ea7782c1e23a4c6503d7bb2ac472ddb0aaeeaf3a452190a5bd5ec8a,6127a496bd3d9527f320f339cd1050b56a0d5aec54e90cb106d69c60d9b094f3,0.9902,2,1,0,0,0,False,True
714ce6cf426f51e36bd24aba0a66fdae84139db532b172108650bc246114c0be,714ce6cf426f51e36bd24aba0a66fdae84139db532b172108650bc246114c0be,1a341cd8a35a6ea02a3703bd4f4e7b53d860fae7c39b8ba132211edc6c869323,0.9901,2,0,0,0,0,False,False
7b909036ecd5f9b429d09bdacf11c68c2a0cb15f02b284f6fcb281a7134267b9,7b909036ecd5f9b429d09bdacf11c68c2a0cb15f02b284f6fcb281a7134267b9,b32e532a7045739c846b396fa0fb044a590e9b4e441a7b124048b43d4c416ecf,0.9901,3,1,0,0,0,False,True
c29ac49ec706de2d53da50298eeebf71a40887f0dd285950836a4ca2cc33fcd2,c29ac49ec706de2d53da50298eeebf71a40887f0dd285950836a4ca2cc33fcd2,db2c7637fd0174fc3ab1d42ec946d39e8e2f83ebfe699317a200dc3e825a59a2,0.9899,1,1,0,0,0,True,True
6547f5282b82f6c7dbf90d2c72825119707c6b7fd45a59d80f11e02d575753e9,6547f5282b82f6c7dbf90d2c72825119707c6b7fd45a59d80f11e02d575753e9,7cbdcd89c2a8a45d310913c4ad26cbfeab4fe6cbab75c12d33280e1929de45ad,0.9899,3,1,0,0,0,False,True
601afc4beb882b23b42167e2036911ab4fb3248ac2467f5c80f251d062414fac,601afc4beb882b23b42167e2036911ab4fb3248ac2467f5c80f251d062414fac,0ee4fe0a9c5e837f5a1e909e61f459274192c3597d984fa3e8fa4228a1e44039,0.9899,2,1,0,0,0,True,True
d145556372d3f518a2a796423f990ed99ce74297e900514da483673de710ff0b,d145556372d3f518a2a796423f990ed99ce74297e900514da483673de710ff0b,463285432b8fb7b524999e1056e8366cb5e05310d3156c345de1fc7e1e85a3e4,0.9899,2,1,0,0,0,True,True
ad22cf57738277f04c8d11bceb11fbd2365174ece6fb213c1d84e79819b74734,ad22cf57738277f04c8d11bceb11fbd2365174ece6fb213c1d84e79819b74734,ba036ef18a7f66de2d20b33f3a845486d677197f933fde49f8c3ad0e1b6310d6,0.9899,3,1,0,0,0,True,True
686bbfaed2dd9c46720832647c1d7340d5b5e3427842aace0515601496030605,686bbfaed2dd9c46720832647c1d7340d5b5e3427842aace0515601496030605,16ed356a2e3e4e84d26fda9186dc3d78f0d32a2258b920550e17b4bebf058a23,0.9897,2,4,0,0,0,False,True
8fcbecb06b9f73b7804a0378233c229fd66ddce75b12d78567e20df293db63eb,8fcbecb06b9f73b7804a0378233c229fd66ddce75b12d78567e20df293db63eb,b50cd160c6fdbf98551584c9c5736f2f8ad61a080032dacbb596468792893467,0.9896,2,1,0,0,0,True,True
2f687a24f3641a37cde909a2aea6ccb566bb553c55e1397b6b21bbe5d1ca9905,2f687a24f3641a37cde909a2aea6ccb566bb553c55e1397b6b21bbe5d1ca9905,1f2b89292810bb76328e75015eab33bc1ead5257e307b78a44d93c0706a0c253,0.9896,3,1,0,0,0,False,True
1d9e888b77962d2d5efa1aad38fe573a49e520b7444ca168a714ea927de5e9ae,1d9e888b77962d2d5efa1aad38fe573a49e520b7444ca168a714ea927de5e9ae,0c6082c52164268e9e2893203e9ac5ba5264f2c3b7467bffbbc368bb6cc81858,0.9895,2,1,0,0,0,True,True
8c63943e583ef976e0a6ed539bb4c40adb138ac8d6682bc96d31fdb8c94e9de3,8c63943e583ef976e0a6ed539bb4c40adb138ac8d6682bc96d31fdb8c94e9de3,c9ad5a9b3c03741eaad6b0cb0e67123418476f8867b6021c3849c40a93ce191a,0.9892,3,2,0,0,0,False,True
