base_name,step1_file,step2_file,bleu_score,edit_distance,step1_syntax_errors,step1_expression_errors,step2_syntax_errors,step2_expression_errors,yaml_improved,actionlint_improved
6a773a0afa8ae0733cfa99439fda052b8eae0e937096a39f3c13b9a1c0804428,6a773a0afa8ae0733cfa99439fda052b8eae0e937096a39f3c13b9a1c0804428,1b8aadc7b42a7b8097992a7c75cc98c353a3232951f91620990803bac59bd7fd,0.9289,9,3,0,0,0,False,True
4286c22d6c0e6037fb216413dd768ce624ed9c150f71600341e6e9fe242d0df2,4286c22d6c0e6037fb216413dd768ce624ed9c150f71600341e6e9fe242d0df2,5244518ad707de7c66051f85e0b72085964e4d2a448f38327235dbf87da6de54,0.9244,3,1,0,0,0,True,True
18a6e326f1d5d0cd0197f594d6f65a9383f248fa5db1697e68c1f5f52ad6b8fd,18a6e326f1d5d0cd0197f594d6f65a9383f248fa5db1697e68c1f5f52ad6b8fd,71fbc36bb5bfd959f87bfd1536dd70c588fc2fa4a55506e7c250dd14ac7ca294,0.9220,1,0,0,0,0,False,False
7523894109a5fbe39786bb136b11a41434a692595e124c1db0cb23b5a99342ab,7523894109a5fbe39786bb136b11a41434a692595e124c1db0cb23b5a99342ab,a1363acac17b402327553e2eb9096c4a207c4a4700902208843920668f490f14,0.9158,2,1,0,0,0,False,True
3018e452634b949a4a7e349ffbe67aac4156a153c6982307dfed643b1d896280,3018e452634b949a4a7e349ffbe67aac4156a153c6982307dfed643b1d896280,03d1f5e770f2f4ae5dae3a1cd6a07f287bccfe659e049cad82252b9d72befbdb,0.9135,2,1,0,0,0,False,True
d5ce3bebf31d3c36b9b79016c03f464b36459be04c5e8e11a1c73f4538dd212f,d5ce3bebf31d3c36b9b79016c03f464b36459be04c5e8e11a1c73f4538dd212f,d9d819437505c995000b8f30ad861816ec2979682c58305e9600c1c65021e3df,0.9077,8,1,0,0,0,True,True
939b75fbe40b8dd5d9282de69cb1094348a436b52dc2d4cbcefcdf78a1c47a7d,939b75fbe40b8dd5d9282de69cb1094348a436b52dc2d4cbcefcdf78a1c47a7d,b5a0590c6ca78560893d151c507b5c39d5ea9e60c74061a5fa88e93a5f2d8bc6,0.9074,1,1,0,0,0,False,True
1978a286bcb0660b06b96ad9106b2270f385ab01713670f8a7eff53f9b88217c,1978a286bcb0660b06b96ad9106b2270f385ab01713670f8a7eff53f9b88217c,f4a1d27dd61e8cf8ae918746157eab57224d5cca3abd8570e1bd440d502d3ab7,0.9064,7,0,0,0,0,True,False
4fb87d0cd9175d0789e2b111181bbc801b94ba8da434306dfaca4af23efbd682,4fb87d0cd9175d0789e2b111181bbc801b94ba8da434306dfaca4af23efbd682,b2a228f64f35a6dc326c5a2056c47778312ed0cef65d76f39daa314de4be80db,0.9025,1,1,0,0,0,True,True
73190a245fd00bc472fc3f879d76f1c97d3a9739ffde9cb0ab128c423963c81c,73190a245fd00bc472fc3f879d76f1c97d3a9739ffde9cb0ab128c423963c81c,f7242c87d2af2e2ab0b7b3297084dd37d4cc4d8f7167c3fde7be39f59852ea77,0.8994,10,1,0,0,0,False,True
0704bc7c17620a58bf1c422682f783ae8f3ea562484d542cea8dd80d5b38bbf6,0704bc7c17620a58bf1c422682f783ae8f3ea562484d542cea8dd80d5b38bbf6,0174f0ac7e4b4f0ea5b8373a5a974821ada2e9f323a94bb4367ab6c0b589432b,0.8988,2,1,0,0,0,True,True
df6d6d4ef1c9d00e6d4249ee2087a4557006763ffcaa057b724c09a473c62421,df6d6d4ef1c9d00e6d4249ee2087a4557006763ffcaa057b724c09a473c62421,b70253dee318fda086fd47f84ed4598911a0b86849cc47852fc099ccd205757e,0.8979,9,0,0,0,0,False,False
d2c4e5a999390fd5e2e1ee000241b12d0f22d87fca43cdb0b5d260d3098f1668,d2c4e5a999390fd5e2e1ee000241b12d0f22d87fca43cdb0b5d260d3098f1668,281611b4e87ada0057a50945e33d21177d6fce7d9225365ab9ecbbbaf3866f9d,0.8978,3,1,1,0,0,False,True
5230c422615ff5bd53acf22afc3bb3bae553367b1930d49f78bcacf79ff60908,5230c422615ff5bd53acf22afc3bb3bae553367b1930d49f78bcacf79ff60908,f897fee7e4f7cf4d5e68b803c691e9fc87c016e1ba2060b392e59f32a437e2e9,0.8967,2,1,0,0,0,True,True
9e3d60ff0120be503cce11eb1ea8498f7e6cbd329725f7185b6b067b1df9157a,9e3d60ff0120be503cce11eb1ea8498f7e6cbd329725f7185b6b067b1df9157a,e649ed29bf78ffc4bc1039400b9256f8638ad7eefecb591370960c081883942c,0.8953,2,1,0,0,0,False,True
29c268a86fc6701db2c9ff0a8d0b22725db05f0317750654a098077a17065066,29c268a86fc6701db2c9ff0a8d0b22725db05f0317750654a098077a17065066,fe45925dc1d0a9b54d48c3ae29254d69b2799bd92a16724f8ba709c8c4336021,0.8935,2,1,0,0,0,False,True
5a1bd047e6210fe70330e93d5dbff0061c93945cfeead51eafbb06daf7680005,5a1bd047e6210fe70330e93d5dbff0061c93945cfeead51eafbb06daf7680005,78c72f2cf13a95b1ca36ee909fe2899a811714ee49d349690bfd5c76db2bb112,0.8929,3,1,0,0,0,True,True
cf76e65c9f66e5d4a0df66a8edef7cf9a46720dde2c80c6c1d664b8b9aa753b1,cf76e65c9f66e5d4a0df66a8edef7cf9a46720dde2c80c6c1d664b8b9aa753b1,2687f73a1cb8a95bc6e7bc0c1bd1eb723ed4a054ab6b017305e7893845ed6e5b,0.8868,12,2,0,0,0,False,True
eee72092636417242d2efad987244b5e5618bca6d14968b0ba6418ff196098f4,eee72092636417242d2efad987244b5e5618bca6d14968b0ba6418ff196098f4,547f1673a9415bee85c22500ed908db0b5a3ace3f07a630e8a2e6c819c8a0d21,0.8847,2,2,0,0,0,False,True
1e12577ccff068f4aaa70d797a7cedd1541c9312a039200d1f75befb646ec9a7,1e12577ccff068f4aaa70d797a7cedd1541c9312a039200d1f75befb646ec9a7,216994731689bfad397ef27e8fd7db85acec27fdb421870bfd4ad9bbe0754417,0.8832,6,3,0,0,0,False,True
adf7786607f77482c4c3bb4ec43b65881ade2f1c84ace76014bbdac817989e3f,adf7786607f77482c4c3bb4ec43b65881ade2f1c84ace76014bbdac817989e3f,e66b6c027612f31f2e0a0c93e53dd343e27113dd779749b934a824134d185e51,0.8823,6,1,0,0,0,True,True
b6a9799a6d95593a0ac9d03c59b922663723130f4cbf041fa1f3501962c2a923,b6a9799a6d95593a0ac9d03c59b922663723130f4cbf041fa1f3501962c2a923,e99764683b964f84f3e5645f6e5206d141ab55a2d9c6b481a237433c9dc00d1d,0.8715,4,1,0,0,0,True,True
97b297a112d2efc43408ad9a25217145b290db8dfe368c119ed6fc87713519f4,97b297a112d2efc43408ad9a25217145b290db8dfe368c119ed6fc87713519f4,a87bc8c523b6007d4d40c8108a2f6e8c25f0148bcda7261fa8312cbf06a0c4ff,0.8693,4,1,0,0,0,True,True
91b80ac627b177256ad52f8413ace40e469323d73eab5434e94caf854ced42cf,91b80ac627b177256ad52f8413ace40e469323d73eab5434e94caf854ced42cf,8358ab48191f4588d92d63b73f9e597188b35e489bbd90323417c2ab732280e5,0.8656,1,1,0,0,0,True,True
4a84da6ad55e8dc2742f57541a438cb0e427266e3b4ab01feb7b97841c802c80,4a84da6ad55e8dc2742f57541a438cb0e427266e3b4ab01feb7b97841c802c80,57ca575f90638b76e25a9e95b689ca98d27e4c46492c5bb9f9752ddac0aa9050,0.8610,5,1,0,0,0,True,True
7c4ddce7d87b5e1418446c34d5215027f472551fab441fe6e899d5b0d01a2f8e,7c4ddce7d87b5e1418446c34d5215027f472551fab441fe6e899d5b0d01a2f8e,cacf4a13010bb18a8f13f61590536a7f4dfb2d7400c8a5091913bdfad84dd1cf,0.8610,4,1,0,0,0,False,True
c2ffff19c202b639596b7320dddd744a1e954397f2c1979a39c82b3ec6ffd1ab,c2ffff19c202b639596b7320dddd744a1e954397f2c1979a39c82b3ec6ffd1ab,25773ccc570734ca2b5c55817c2dc95a0b1ce96b060eee72035b50ff3c24e5cd,0.8579,1,1,0,0,0,False,True
a4bcb10ef217a69e0a9af5e3ec838cdcc90de4fc9264e55e560d131654499a5f,a4bcb10ef217a69e0a9af5e3ec838cdcc90de4fc9264e55e560d131654499a5f,45751bac7603c37eba99c4bb127f1fed89ffc6e292161f04500b2b484a79867a,0.8555,4,1,0,0,0,True,True
