base_name,step1_file,step4_file,step1_yaml_valid,step1_actionlint_valid,step1_syntax_errors,step1_expression_errors,step4_yaml_valid,step4_actionlint_valid,step4_syntax_errors,step4_expression_errors,yaml_improved,actionlint_improved,edit_distance,bleu_score,is_actionlint_passed,is_high_quality
c7fc8cb7de967ecd94ae033d7898b11554b626ac5bab0dcfae949b359ad2fdfb,c7fc8cb7de967ecd94ae033d7898b11554b626ac5bab0dcfae949b359ad2fdfb,c7fc8cb7de967ecd94ae033d7898b11554b626ac5bab0dcfae949b359ad2fdfb,False,False,1,0,False,False,1,0,False,False,0,1.0000,False,False
a12db4af6c634f4dd559c5d5a277e93068243c499b3eda3055e90d6ef4a4a503,a12db4af6c634f4dd559c5d5a277e93068243c499b3eda3055e90d6ef4a4a503,a12db4af6c634f4dd559c5d5a277e93068243c499b3eda3055e90d6ef4a4a503,False,False,1,0,False,False,1,0,False,False,0,1.0000,False,False
432c573789d032341e0a9c0962fa19e50a257fd581093b8a38aa2d73d8b4cb4b,432c573789d032341e0a9c0962fa19e50a257fd581093b8a38aa2d73d8b4cb4b,432c573789d032341e0a9c0962fa19e50a257fd581093b8a38aa2d73d8b4cb4b,False,False,1,0,False,False,1,0,False,False,0,1.0000,False,False
f4c6fcc3af887fb533560a3f558e0b336cc364a6b6407aab3e323c6bdee0e26c,f4c6fcc3af887fb533560a3f558e0b336cc364a6b6407aab3e323c6bdee0e26c,f4c6fcc3af887fb533560a3f558e0b336cc364a6b6407aab3e323c6bdee0e26c,False,False,1,0,False,False,1,0,False,False,0,1.0000,False,False
65c16ce444e60c57c654ef4877e50e91efba084d5eca7d522d01ffb5a7b009bc,65c16ce444e60c57c654ef4877e50e91efba084d5eca7d522d01ffb5a7b009bc,65c16ce444e60c57c654ef4877e50e91efba084d5eca7d522d01ffb5a7b009bc,True,False,1,0,True,False,1,0,False,False,0,1.0000,False,False
82d31f346a148f7c65067cbcd0dae0bbd10150bc59a7460df27c16bfa83643a8,82d31f346a148f7c65067cbcd0dae0bbd10150bc59a7460df27c16bfa83643a8,82d31f346a148f7c65067cbcd0dae0bbd10150bc59a7460df27c16bfa83643a8,False,False,1,0,False,False,1,0,False,False,0,1.0000,False,False
75eccfd29d0c9cfc92f106c284285b95870787e719c7dcae487b249d206951d7,75eccfd29d0c9cfc92f106c284285b95870787e719c7dcae487b249d206951d7,75eccfd29d0c9cfc92f106c284285b95870787e719c7dcae487b249d206951d7,True,False,1,0,True,False,1,0,False,False,0,1.0000,False,False
76b0d7a4f778b974cdd0f10b2f2c2c529845d47a24797f2c4df07ed26652e33c,76b0d7a4f778b974cdd0f10b2f2c2c529845d47a24797f2c4df07ed26652e33c,76b0d7a4f778b974cdd0f10b2f2c2c529845d47a24797f2c4df07ed26652e33c,False,False,1,0,False,False,1,0,False,False,0,1.0000,False,False
e4e6ddb3e312646e89f733cdc23df391517505ff0ad25d410bcf98fedf2c7ae9,e4e6ddb3e312646e89f733cdc23df391517505ff0ad25d410bcf98fedf2c7ae9,e4e6ddb3e312646e89f733cdc23df391517505ff0ad25d410bcf98fedf2c7ae9,False,False,2,0,False,False,2,0,False,False,0,1.0000,False,False
7a397fa8d27886d112e0a710ea9f14d3219f4593f7f3512356de87ea7ce68ff1,7a397fa8d27886d112e0a710ea9f14d3219f4593f7f3512356de87ea7ce68ff1,7a397fa8d27886d112e0a710ea9f14d3219f4593f7f3512356de87ea7ce68ff1,True,False,1,6,True,False,1,6,False,False,0,1.0000,False,False
